47,209
31,201
36,211
49,214
41,200
31,208
39,206
46,212
37,211
43,217
43,200
34,202
137,141
129,146
125,158
140,160
128,141
135,144
128,160
124,150
131,158
136,153
124,151
128,148
133,142
142,145
123,148
142,154
135,143
130,140
129,153
139,149
134,160
131,153
136,146
127,155
131,140
134,156
126,155
135,140
139,152
129,159
127,143
130,145
143,159
138,148
128,149
141,156
139,145
124,155
128,144
138,154
138,150
127,149
130,157
126,141
140,152
127,148
138,146
131,154
128,155
130,159
133,140
143,147
140,154
142,158
143,145
134,157
130,149
123,151
132,142
126,149
129,143
136,142
131,141
136,155
141,148
137,157
138,157
130,142
143,155
142,147
138,144
127,158
126,157
125,142
140,155
135,147
130,151
129,141
143,142
139,153
124,157
123,149
125,146
143,141
132,158
135,157
123,158
139,155
134,152
126,143
124,144
139,157
137,145
131,150
126,146
136,144
133,160
123,145
141,150
132,143
125,150
142,141
135,154
131,160
142,157
130,147
138,149
125,152
125,153
141,151
139,146
140,156
132,147
131,145
135,155
142,148
126,156
130,156
143,160
141,140
141,155
131,159
126,152
136,154
138,153
137,146
132,144
134,150
123,141
142,160
133,157
128,157
133,143
149,108
146,97
148,95
160,92
156,97
150,110
149,106
159,109
155,100
144,94
159,93
143,106
157,106
152,106
143,92
156,98
148,99
150,104
147,101
159,104
153,106
161,95
158,104
149,100
156,96
158,110
146,108
149,110
155,103
153,91
144,110
152,94
158,97
154,110
148,109
161,106
141,93
148,105
141,95
145,94
150,91
157,102
153,92
146,98
143,111
155,106
147,97
146,99
149,102
142,109
141,107
147,100
145,102
146,111
157,93
152,105
158,93
154,108
147,109
147,103
145,100
141,101
153,104
145,101
158,111
146,110
157,107
154,106
153,94
145,109
148,91
141,102
150,103
141,96
158,105
146,96
159,95
146,107
157,92
152,104
146,103
142,104
160,105
143,107
161,100
150,100
141,109
161,111
154,98
159,92
160,91
154,100
145,99
143,100
146,105
156,91
154,93
148,102
159,105
149,101
159,102
143,93
160,104
149,96
155,104
156,101
141,92
153,99
144,101
149,92
153,105
146,100
151,104
141,94
160,99
144,108
156,99
157,95
143,105
154,103
149,111
153,96
155,92
158,94
144,98
159,107
151,111
160,106
148,111
156,109
143,102
149,103
151,106
182,64
199,57
188,69
192,70
187,73
186,75
199,65
197,69
183,66
188,74
183,74
187,66
194,66
185,73
196,71
192,73
192,74
192,59
191,67
181,73
196,75
186,61
186,69
196,64
198,64
187,64
189,58
191,63
191,64
184,61
185,60
196,66
192,76
186,62
179,75
195,69
183,64
187,74
196,60
195,75
197,72
184,62
188,59
180,74
194,64
199,58
182,65
192,63
196,63
195,70
195,71
199,66
197,75
181,72
185,56
196,65
180,76
192,60
191,69
193,61
190,67
198,72
189,72
182,72
186,72
185,62
182,76
194,59
193,74
184,63
187,69
179,68
196,56
194,67
196,67
198,70
199,70
190,61
190,60
196,59
197,65
189,67
193,64
179,76
188,75
194,58
198,66
182,68
196,62
190,65
196,72
188,56
186,60
197,60
184,58
191,76
179,60
185,69
194,74
183,68
194,73
186,56
187,58
189,59
181,57
184,56
183,69
191,56
187,67
187,60
188,63
179,66
179,56
180,67
179,61
181,71
181,64
194,57
191,62
196,61
195,63
187,71
194,76
180,68
191,68
198,58
181,75
197,74
189,63
193,71
188,71
186,73
189,56
144,81
145,86
164,89
156,90
150,74
144,84
164,82
162,78
151,78
149,72
159,87
156,87
154,90
157,72
152,81
153,73
148,75
156,74
156,89
152,86
162,71
148,71
152,90
155,85
163,87
144,90
156,86
147,75
145,84
151,80
152,71
156,73
144,71
151,86
154,73
163,89
158,88
160,77
145,71
156,84
153,90
153,77
153,84
146,77
164,74
151,75
149,75
150,88
163,75
151,72
161,91
147,84
163,88
146,90
152,80
161,84
163,71
147,74
164,80
152,77
156,77
147,87
147,88
158,90
159,86
145,90
163,73
164,85
146,82
158,85
146,83
148,87
148,73
159,74
148,81
162,83
156,80
152,78
149,78
157,89
161,77
150,85
145,81
164,88
156,71
155,79
164,90
158,81
154,76
158,78
164,78
154,74
164,83
150,86
151,90
160,72
157,81
145,88
144,76
159,83
161,75
148,76
153,78
156,82
161,90
144,77
150,78
153,89
160,76
146,80
160,90
144,87
152,91
158,74
156,81
151,73
155,76
163,85
147,73
153,75
150,90
153,88
158,76
158,91
151,88
155,84
163,72
155,90
145,74
152,88
157,90
164,91
144,89
36,132
47,129
42,124
43,120
38,134
48,124
39,127
44,121
40,125
45,131
38,137
56,128
49,128
51,122
50,139
53,138
39,138
37,139
38,133
37,131
51,123
51,129
53,133
47,132
46,125
43,130
44,127
55,122
43,129
36,123
37,122
53,134
55,132
42,132
46,119
43,131
45,137
56,139
50,134
40,119
52,130
41,130
49,136
36,129
43,136
45,138
47,135
52,121
50,123
48,121
41,119
38,135
40,139
56,124
43,132
36,124
36,133
49,137
54,127
36,125
42,131
54,119
43,139
46,126
42,120
56,125
49,129
36,134
54,137
53,136
46,138
56,121
37,128
37,120
54,122
43,135
45,124
48,128
56,130
48,126
53,123
55,134
50,128
55,119
51,133
37,130
49,132
42,130
51,127
40,126
49,121
41,138
50,131
37,133
54,139
43,138
56,137
49,133
52,119
47,139
53,131
44,138
46,122
56,138
48,131
46,128
55,129
55,127
51,139
41,120
52,129
42,125
52,131
56,134
56,119
52,123
38,131
47,121
44,129
44,122
45,127
38,126
47,119
42,122
40,129
38,125
51,128
38,128
43,121
55,128
50,126
38,138
42,139
52,109
62,107
59,109
65,98
60,94
56,101
49,92
51,110
52,97
50,107
48,100
65,110
51,104
56,102
63,105
48,107
54,101
52,103
60,108
52,100
60,101
54,105
56,104
50,99
57,104
50,95
55,95
53,104
59,106
66,108
60,105
55,110
54,94
64,105
50,110
62,90
50,109
62,91
67,91
60,95
63,96
61,98
47,105
55,102
52,107
59,107
62,101
59,91
64,104
50,108
59,104
67,101
55,90
53,96
54,97
51,108
47,100
56,100
59,101
58,109
56,96
60,92
61,94
47,107
54,110
52,102
52,95
66,95
55,97
62,99
62,105
62,95
56,99
48,109
51,92
50,105
54,108
51,93
60,106
62,110
61,99
65,96
67,96
67,92
63,104
59,97
65,103
48,96
51,109
55,108
51,106
56,95
55,101
59,103
49,106
63,102
51,98
64,93
56,91
66,94
66,90
56,98
53,99
54,104
65,90
59,94
49,98
47,90
60,100
63,95
47,95
58,95
67,98
58,99
65,105
53,97
58,110
63,92
48,101
63,108
59,93
66,109
64,92
50,94
61,105
66,100
60,98
50,101
61,103
47,93
64,100
62,104
58,97
142,258
146,246
140,241
138,245
152,242
149,248
145,253
149,258
152,250
151,253
144,252
149,243
143,252
146,253
143,241
151,246
155,257
148,241
149,241
154,253
148,245
145,238
153,251
147,257
141,253
146,249
142,239
153,257
144,245
148,239
156,245
136,257
140,249
141,243
156,241
146,240
153,247
148,244
136,245
151,257
144,241
156,252
155,250
140,240
143,254
149,255
151,249
155,256
145,250
146,255
153,245
139,255
138,240
156,251
148,250
154,245
137,253
144,244
140,257
150,257
149,250
142,254
139,251
139,252
137,258
138,257
136,251
152,241
149,247
155,243
138,258
148,251
154,240
150,256
154,256
151,248
142,243
147,258
155,252
140,246
146,252
150,242
143,256
153,255
154,255
154,239
145,244
137,244
136,244
152,239
138,241
143,245
137,246
144,254
145,245
152,247
148,240
149,246
147,252
155,254
149,240
147,250
141,256
149,254
140,239
155,247
141,242
138,246
150,247
141,255
148,247
137,243
136,253
136,247
142,238
141,246
144,258
152,248
145,251
142,250
147,240
147,256
136,256
155,251
152,258
156,242
147,246
151,258
143,249
153,252
154,248
140,250
156,244
128,243
125,257
131,244
124,242
117,245
127,242
123,257
121,259
125,246
125,251
122,240
125,242
132,247
121,256
115,253
117,252
131,258
130,241
129,248
135,255
115,246
126,246
122,244
117,244
125,243
135,247
120,242
121,240
130,242
121,257
115,242
129,249
124,252
117,240
130,258
134,249
121,251
116,253
134,251
119,259
128,248
121,258
130,256
118,242
116,239
130,250
135,248
116,250
120,250
118,259
116,252
133,251
135,241
127,252
132,240
126,252
130,240
132,257
119,254
128,241
116,243
118,248
129,255
116,242
135,245
119,249
116,251
121,254
133,245
115,258
132,244
129,242
120,241
130,243
120,251
118,256
130,247
120,247
130,254
124,259
121,252
120,253
127,250
135,253
122,249
116,244
131,249
117,241
129,258
124,240
117,248
119,245
125,241
120,254
124,243
126,242
131,241
132,249
126,255
131,250
131,259
130,257
117,247
122,253
121,250
124,241
121,242
135,258
128,256
127,257
135,243
127,239
121,249
128,253
122,255
125,259
115,244
116,247
133,244
123,255
122,250
120,249
121,253
117,253
134,240
117,239
123,246
126,244
119,243
131,253
129,244
116,241
123,258
153,151
135,148
138,143
136,147
151,159
146,155
137,140
151,156
138,155
152,159
153,155
142,153
150,153
136,160
134,159
136,140
147,147
144,153
142,143
144,146
141,153
150,152
146,158
149,144
136,148
153,156
145,157
151,141
146,145
154,145
147,145
134,145
150,158
151,143
136,143
141,159
152,147
141,152
144,154
136,145
135,158
147,148
152,144
140,151
137,148
140,141
138,159
153,158
151,146
145,156
139,158
137,160
139,140
151,150
139,147
144,145
134,151
136,149
146,152
149,148
134,149
146,149
150,154
153,153
148,151
145,159
135,153
150,141
142,146
149,157
151,155
135,141
145,143
146,151
149,158
143,144
151,158
154,158
145,158
150,145
147,153
148,143
148,145
153,150
153,157
142,156
149,160
144,152
137,147
143,158
146,157
143,140
142,151
151,147
148,140
148,141
139,150
149,150
154,152
150,143
152,153
146,154
135,146
138,152
154,143
144,151
139,156
147,143
137,143
143,156
148,147
143,153
150,148
146,140
143,154
134,148
138,160
136,159
150,149
153,140
147,156
151,144
154,159
145,152
147,160
153,142
145,151
150,155
152,141
149,151
144,143
137,149
145,141
166,123
181,130
184,120
174,137
165,132
184,133
185,122
172,135
171,133
182,117
170,119
185,129
173,135
172,117
185,131
181,119
173,129
174,126
183,127
169,127
182,118
171,119
166,124
185,127
174,130
172,128
173,128
182,135
184,125
170,129
182,123
175,126
185,120
168,133
167,134
181,131
183,118
169,133
182,124
168,124
179,117
166,134
183,120
166,137
168,121
181,126
177,123
176,120
180,120
183,124
179,119
170,121
171,130
179,128
184,132
171,126
185,133
170,117
165,136
166,125
176,134
169,130
166,120
183,122
175,122
165,124
181,134
182,119
178,133
180,133
165,118
165,127
175,120
170,136
167,118
185,126
178,119
176,130
173,124
169,128
165,134
182,121
165,128
176,122
179,124
182,127
177,127
173,125
176,124
175,121
180,125
174,120
171,117
177,124
185,130
184,131
184,121
175,133
169,131
181,118
180,119
169,132
168,126
180,123
168,117
168,135
172,125
166,121
169,117
172,121
169,129
169,134
176,127
185,132
176,135
173,118
171,123
167,126
172,131
182,120
172,127
169,121
178,126
174,131
165,129
173,122
165,135
171,124
183,135
179,126
173,120
177,134
180,129
221,109
235,118
217,122
224,119
226,123
232,116
232,114
235,116
222,112
235,112
219,116
220,112
233,115
230,109
226,104
223,109
218,105
224,103
219,121
231,111
224,118
218,107
229,103
234,111
226,120
226,112
229,105
219,123
237,113
219,122
233,107
218,104
221,119
218,117
230,113
237,116
228,112
219,115
229,116
235,103
235,115
230,119
227,109
227,104
231,113
236,108
226,107
217,116
220,123
231,116
228,123
228,105
230,103
219,119
235,108
223,119
235,120
222,122
237,103
230,118
221,121
228,118
220,119
236,109
219,108
230,123
234,109
235,119
220,113
224,106
237,117
225,110
227,116
235,107
219,111
224,115
228,108
219,117
234,119
223,123
235,117
234,108
220,116
234,106
221,120
226,105
232,115
223,110
226,111
237,109
217,103
234,123
224,121
221,117
221,108
221,107
219,109
226,114
217,118
222,110
225,118
217,108
231,117
217,106
220,106
231,118
234,105
231,122
218,119
237,115
230,107
236,116
219,113
236,112
230,115
222,113
219,105
217,121
234,117
218,106
223,121
217,111
218,109
223,117
233,118
224,117
224,107
217,114
231,107
236,111
222,116
219,120
232,113
60,159
71,171
59,162
61,165
65,160
64,172
66,174
69,172
67,161
72,170
74,163
62,162
59,154
73,161
67,168
56,172
56,168
64,164
73,154
71,155
68,156
55,174
71,159
63,160
58,164
57,165
71,157
64,163
72,156
73,155
56,163
70,156
59,172
61,173
63,161
74,158
72,162
56,166
66,167
72,158
56,157
60,167
72,154
68,159
57,154
57,173
66,154
65,159
57,157
55,163
67,169
60,166
65,173
59,155
64,159
70,165
60,173
70,163
66,172
68,161
67,172
54,173
63,164
69,174
74,168
54,154
65,158
70,154
56,162
58,170
57,160
64,154
54,160
68,167
61,164
71,166
66,164
73,170
59,163
70,155
66,168
59,168
65,168
58,167
60,170
69,173
68,158
65,155
61,172
59,164
63,158
70,158
55,157
68,172
55,173
70,174
72,174
67,163
55,160
67,173
57,164
60,163
58,160
70,172
57,172
61,171
62,160
71,162
73,166
59,165
64,174
62,174
59,159
66,160
67,159
67,164
57,166
58,158
64,167
58,161
70,160
74,170
74,173
62,158
59,161
73,160
71,160
66,157
69,157
65,172
58,163
58,173
60,154
63,140
56,144
70,137
72,138
64,130
67,125
75,144
61,136
64,133
57,143
70,138
66,127
72,131
71,131
60,134
66,138
67,140
64,141
66,139
75,142
74,127
64,124
71,130
69,138
65,144
73,136
71,143
74,135
64,126
76,140
56,126
59,132
61,124
59,137
67,139
74,137
73,129
63,132
71,132
75,127
75,124
60,127
57,131
74,141
67,133
69,139
75,137
67,132
75,136
75,138
56,143
57,141
59,126
63,129
72,128
61,133
70,134
73,140
72,132
74,138
69,126
69,128
67,124
62,133
68,140
71,125
68,135
75,132
73,126
59,129
62,142
66,133
70,131
60,138
57,136
63,130
62,130
57,128
58,139
67,126
70,128
68,134
67,127
60,141
60,144
62,135
61,125
75,140
75,135
63,128
65,124
75,133
65,139
61,138
59,144
72,136
71,135
76,134
60,133
72,135
65,140
65,143
64,134
73,134
60,129
71,140
59,128
68,138
57,142
76,132
76,141
64,144
73,141
63,143
68,133
70,133
56,142
69,142
75,129
61,137
73,132
72,127
60,142
62,125
58,130
74,124
76,124
68,136
58,141
64,137
71,137
67,134
61,143
166,187
174,191
172,189
172,198
170,193
170,192
177,195
159,194
176,186
178,195
177,198
174,202
159,195
167,191
171,197
176,194
164,196
164,197
178,200
168,194
167,205
169,186
163,206
171,189
171,190
161,202
169,187
167,200
174,198
173,192
173,206
164,200
171,192
173,189
171,206
178,186
165,188
173,200
173,197
172,186
168,189
167,202
165,195
177,200
172,195
161,191
170,206
158,189
175,194
174,205
173,205
169,192
172,204
171,195
172,205
160,199
166,205
175,191
172,199
159,198
174,197
171,194
175,206
173,186
178,203
161,198
170,203
167,193
172,187
161,195
163,192
170,195
174,193
166,195
170,189
161,203
163,204
159,206
175,201
162,203
168,203
164,201
160,186
172,197
162,191
161,199
175,190
160,190
174,189
175,198
177,190
161,193
171,193
166,200
175,192
169,206
178,193
169,199
173,187
161,197
177,191
162,198
178,197
167,189
175,187
162,192
175,195
178,190
170,197
170,200
169,189
176,205
161,205
162,196
178,191
170,196
162,186
174,192
162,187
166,190
162,204
164,192
171,201
176,196
166,203
171,202
165,202
165,194
173,195
163,203
165,191
169,203
158,204
58,88
46,99
59,90
64,86
44,92
62,87
51,89
62,100
63,101
57,86
63,87
59,86
52,90
54,95
47,97
60,102
61,92
59,99
60,96
49,86
56,83
50,85
57,92
47,92
59,88
60,86
45,93
64,95
52,84
49,94
57,101
47,86
46,84
58,91
49,82
57,85
50,84
44,89
48,92
52,101
48,94
50,90
50,92
57,87
49,102
60,83
63,86
62,85
51,101
63,93
59,87
45,92
48,91
64,87
64,97
63,89
48,95
48,93
58,83
44,90
58,101
61,85
58,89
52,91
64,88
59,84
44,91
55,83
61,97
64,89
63,99
53,89
46,95
51,102
60,87
48,83
53,88
46,82
53,94
50,98
56,90
47,102
49,89
46,92
61,100
58,82
45,88
61,101
52,94
46,91
49,93
45,99
63,91
56,93
58,90
45,89
54,93
52,86
62,98
48,90
46,83
47,96
61,84
61,87
54,98
54,102
45,87
55,85
46,90
44,86
58,84
47,101
57,84
51,83
50,96
51,96
46,89
53,101
48,99
62,88
45,98
56,97
47,88
61,90
49,84
52,92
47,91
58,92
55,94
51,91
62,102
61,82
44,102
146,104
140,106
151,115
136,113
137,115
147,122
132,109
135,116
134,105
136,108
138,120
145,118
140,122
144,115
140,121
136,112
134,124
136,123
148,124
138,122
151,120
140,105
147,104
137,122
133,113
132,115
147,106
133,104
144,119
136,107
145,115
142,107
151,116
139,107
134,117
143,110
148,115
139,117
152,108
149,113
141,121
148,122
135,106
151,123
134,121
138,105
145,114
142,124
148,116
140,107
135,111
144,106
136,105
150,109
138,124
145,111
144,109
136,115
147,119
145,116
151,124
137,116
134,119
145,124
134,106
137,111
132,120
139,122
152,113
135,121
145,113
142,108
148,106
147,116
133,110
132,122
148,108
142,117
152,121
139,114
144,118
138,112
147,112
142,122
134,109
132,111
139,104
146,116
137,118
143,124
138,111
142,106
137,114
142,114
139,118
135,118
134,104
143,115
136,117
138,106
151,121
144,107
146,114
142,115
141,108
152,109
143,104
140,113
147,118
150,122
140,118
137,112
133,117
139,109
137,117
132,124
144,112
133,109
146,106
151,118
133,114
138,119
140,109
143,109
148,112
134,114
152,112
148,118
135,104
148,113
146,118
149,124
145,105
72,257
53,250
53,260
69,265
61,250
68,263
54,254
54,257
73,265
64,248
58,259
59,258
54,259
73,257
58,262
64,258
65,249
61,263
69,254
65,250
69,251
67,258
54,261
73,259
61,249
69,263
59,259
58,255
61,256
68,253
66,259
57,262
53,254
56,245
71,256
54,262
69,255
68,260
58,253
69,250
56,258
66,250
69,262
57,265
67,257
70,249
59,247
59,260
71,258
72,253
68,245
55,260
73,256
67,263
59,250
62,260
53,261
71,254
67,248
61,248
71,253
57,257
62,261
62,248
64,265
57,247
60,261
69,249
63,256
61,255
61,252
68,265
69,252
68,255
66,246
68,249
69,246
53,258
69,247
66,265
62,251
72,265
65,254
59,256
71,257
62,254
64,246
64,255
68,257
54,263
72,261
63,263
73,261
69,256
67,252
64,256
56,253
61,251
56,262
59,263
71,247
60,257
67,262
62,263
72,252
53,252
68,259
65,262
71,264
60,245
64,254
62,245
73,245
72,249
68,250
70,253
63,259
68,252
55,264
55,265
55,262
63,265
64,251
63,260
62,262
57,254
65,251
67,249
60,260
61,245
66,253
55,259
62,264
223,50
231,63
228,43
227,50
234,48
219,47
228,47
219,57
223,44
230,61
221,53
229,43
238,60
231,48
223,54
236,51
218,46
224,47
221,44
230,60
236,61
218,50
218,53
228,54
229,54
227,58
237,54
232,59
222,49
227,43
218,58
234,46
219,52
237,61
223,58
222,53
220,46
237,62
235,47
218,60
225,46
234,54
220,57
227,57
237,60
228,45
237,45
227,63
236,62
218,48
226,44
227,56
223,57
227,61
232,53
225,63
218,61
223,48
222,60
238,46
225,52
235,62
225,61
233,49
222,59
229,53
221,55
226,50
237,51
220,50
220,49
226,45
230,46
220,44
220,61
228,61
221,57
232,60
237,53
234,43
220,55
236,43
230,58
229,56
219,48
229,60
237,44
226,52
220,53
233,53
227,59
238,62
232,58
220,60
238,53
218,54
222,63
230,59
218,63
235,61
231,51
237,48
229,61
232,56
228,51
218,56
238,57
233,58
233,51
230,52
230,43
227,46
222,46
226,61
222,44
226,57
230,63
220,59
225,54
224,58
233,45
235,51
222,50
219,59
231,57
219,62
229,63
238,56
225,58
238,51
229,45
222,45
220,43
115,201
132,199
123,200
123,193
127,192
126,189
116,203
130,184
116,188
120,199
130,197
124,194
116,187
117,195
132,202
129,200
127,189
120,183
118,184
116,202
134,198
132,192
127,202
118,189
133,203
132,190
133,196
132,200
122,190
121,184
115,183
116,183
123,202
128,202
124,184
120,201
125,183
130,198
131,197
125,191
127,197
117,189
132,191
128,184
129,190
126,198
134,194
118,199
133,183
120,200
119,201
118,201
129,184
134,190
116,185
115,185
122,187
131,200
129,191
121,197
121,202
120,202
119,197
134,193
133,185
133,198
124,200
134,187
131,196
123,201
120,203
114,196
117,199
117,187
123,185
131,198
115,191
122,194
128,193
129,196
119,184
115,186
129,186
119,189
127,200
131,188
127,203
118,202
116,197
116,199
134,185
130,200
129,195
117,185
128,187
126,200
125,192
118,190
119,192
115,198
115,195
124,195
128,198
114,187
131,192
130,187
114,199
115,192
118,200
129,183
130,186
121,190
132,183
125,201
124,187
125,199
128,200
115,200
118,185
121,189
120,184
133,192
122,185
132,188
125,187
132,196
120,188
116,198
120,192
119,185
120,191
129,201
126,184
52,150
61,155
62,152
56,145
70,141
71,145
60,153
61,149
59,157
63,148
56,151
54,141
67,160
54,148
66,142
68,145
59,149
72,145
56,152
72,150
64,140
56,150
61,154
56,155
58,148
70,152
63,151
57,151
53,148
62,144
69,160
66,156
64,158
69,158
61,140
67,150
58,147
62,154
67,158
70,148
59,158
66,158
64,151
53,151
57,145
60,156
54,147
60,143
67,151
69,150
53,152
53,159
69,152
63,146
72,140
70,159
59,143
57,155
70,147
68,147
70,142
58,143
71,142
59,153
70,140
69,153
60,152
57,148
53,140
52,142
68,155
61,142
56,148
70,146
67,152
52,149
65,148
65,150
61,156
55,158
56,154
68,142
62,149
68,154
57,152
67,145
68,157
71,153
55,155
66,140
71,146
54,155
61,157
64,155
64,152
66,150
67,149
68,146
53,146
57,158
56,140
61,153
53,158
64,153
65,157
69,144
56,153
71,150
52,156
66,145
55,144
57,144
55,159
69,156
63,150
62,140
64,149
68,148
64,142
61,144
58,150
52,158
70,143
63,157
60,160
72,151
58,156
68,144
58,154
56,149
66,149
59,151
61,147
192,82
194,78
203,72
201,72
200,63
187,81
189,81
199,63
197,66
199,74
195,81
189,66
203,75
193,69
203,74
198,68
198,78
195,68
183,83
198,75
197,76
188,81
193,68
193,73
194,75
189,75
195,83
201,73
187,78
184,66
202,79
192,79
195,79
190,75
195,66
183,67
195,74
183,82
197,82
203,79
202,75
199,78
194,69
199,79
200,82
187,75
202,70
186,65
196,70
183,65
197,83
194,79
192,75
200,73
189,68
201,65
191,82
187,77
201,78
190,82
200,67
193,77
186,67
203,80
187,68
184,76
198,77
185,78
193,65
192,65
201,75
192,72
190,73
185,83
203,63
199,67
188,82
194,63
202,72
194,83
187,70
196,78
189,78
193,66
192,77
188,77
191,74
185,82
202,78
201,71
196,74
199,80
184,82
185,70
194,65
185,80
190,76
199,64
201,66
196,82
200,80
185,81
203,73
191,72
189,65
195,78
183,76
186,70
185,64
194,81
200,69
202,82
196,68
196,83
186,76
195,67
203,64
200,71
183,72
197,73
188,78
192,83
184,72
186,66
203,76
184,71
189,79
191,73
201,82
193,76
183,79
203,68
194,77
39,252
35,253
53,265
39,250
49,267
48,252
54,251
36,252
37,257
53,257
41,261
34,248
42,254
36,260
52,261
52,254
38,261
38,256
46,249
38,247
48,261
44,257
46,250
37,263
37,248
34,263
37,247
49,262
43,265
45,248
46,256
43,261
52,252
45,251
39,260
39,254
50,249
47,252
49,264
44,261
41,254
46,248
45,262
47,255
34,267
53,267
50,252
48,250
34,254
38,258
45,267
42,252
41,267
45,261
46,260
50,266
53,255
47,253
35,252
38,262
52,256
46,261
45,259
41,259
35,254
44,263
37,255
43,251
52,248
53,249
51,255
48,263
47,250
53,247
40,247
34,264
35,261
50,259
42,263
35,265
37,254
35,247
44,251
36,259
34,250
50,257
45,265
42,250
34,265
36,256
42,255
40,258
37,250
52,250
38,259
40,255
42,258
50,247
34,260
41,258
43,264
46,252
37,266
45,252
41,253
51,254
34,257
39,263
43,267
41,256
50,262
43,250
36,267
34,256
52,247
54,266
50,263
44,262
35,248
54,267
36,258
40,253
48,251
40,257
36,266
46,251
38,263
39,251
44,264
50,250
43,255
46,264
48,248
84,207
83,217
84,216
70,220
75,222
70,207
83,209
76,220
64,211
65,208
75,224
80,207
80,204
78,207
78,220
82,205
78,214
67,219
72,207
66,212
72,220
73,207
79,215
68,207
84,220
78,211
68,217
67,211
83,204
76,222
73,222
81,216
77,220
67,220
68,221
65,209
80,211
71,222
76,218
84,206
74,216
71,204
82,216
83,210
64,220
83,205
74,224
64,221
72,219
76,208
79,214
67,213
77,204
64,223
78,223
67,218
80,220
83,215
68,209
71,218
84,217
65,218
64,222
74,204
74,208
73,213
72,209
70,219
71,212
72,222
80,219
65,223
82,212
66,209
71,214
69,221
79,219
67,214
82,223
79,217
73,214
64,217
83,213
79,224
71,209
83,218
65,215
64,204
75,204
82,209
66,222
68,224
66,204
79,213
75,223
82,211
70,224
76,210
76,207
71,207
71,213
78,213
77,214
67,209
66,213
79,218
69,205
72,205
76,204
84,214
76,211
81,209
64,216
81,205
71,220
70,213
84,223
72,216
78,224
68,219
84,224
84,222
79,205
69,220
77,217
75,207
77,222
82,222
81,204
80,214
76,212
84,210
83,207
144,157
150,160
160,170
141,161
146,169
157,170
160,172
143,168
150,157
150,174
158,167
153,168
150,167
147,164
152,167
141,172
149,175
141,175
160,167
160,158
155,175
156,163
157,155
146,175
156,171
158,174
150,159
158,164
158,156
144,162
159,169
144,165
141,167
155,159
158,173
157,165
149,161
146,171
156,158
147,173
141,164
148,165
143,172
151,167
160,175
156,172
145,163
158,160
157,174
156,167
148,159
148,156
141,158
147,161
157,167
160,164
148,158
142,161
149,171
141,163
158,158
149,163
152,166
145,160
157,172
149,174
143,166
145,161
145,174
152,174
148,174
159,155
146,161
146,160
140,173
146,173
151,173
159,163
149,169
151,170
140,168
146,159
142,163
157,168
141,174
143,162
155,157
155,164
140,159
154,163
144,164
156,161
140,164
154,171
155,162
144,172
146,156
154,175
148,175
144,161
144,158
151,168
150,161
145,155
144,173
156,169
149,167
151,175
153,165
155,155
143,161
154,162
152,165
148,168
156,166
157,169
148,171
144,156
160,165
148,161
155,172
141,165
159,170
140,172
153,173
157,175
157,171
141,173
156,173
140,171
144,163
150,169
148,170
120,171
114,177
129,165
112,172
121,179
114,165
119,165
110,169
115,160
112,173
121,163
111,162
109,165
126,164
114,167
119,172
110,164
113,179
128,179
123,174
122,170
119,176
112,167
112,159
123,159
109,175
124,169
115,173
123,163
109,178
117,174
119,173
112,174
129,170
127,159
114,159
111,166
110,168
124,160
123,165
122,171
127,177
